num_qubits,clause_ratio,solution_probability,solution_count,theta_angle_count
18,3.500,0.950,16,15731
18,3.500,0.950,37,17522
18,3.500,0.950,53,11452
18,3.500,0.950,38,1871
18,3.500,0.950,38,3273
18,3.500,0.950,56,11070
18,3.500,0.950,10,1234
18,3.500,0.950,5,5174
18,3.500,0.950,8,6269
18,3.500,0.950,1,925
18,3.500,1.000,43,71
18,3.500,1.000,35,59
18,3.500,1.000,24,71
18,3.500,1.000,24,109
18,3.500,1.000,90,124
18,3.500,1.000,37,104
18,3.500,1.000,4,8
18,3.500,1.000,54,119
18,3.500,1.000,319,370
18,3.500,1.000,80,160
18,3.500,1.000,30,54
18,3.500,1.000,12,10
18,3.500,1.000,16,26
18,3.500,1.000,83,177
18,3.500,1.000,63,152
18,3.500,1.000,36,59
18,3.500,1.000,16,61
18,3.500,1.000,17,31
18,3.500,1.000,43,67
18,3.500,1.000,26,64
18,3.500,1.000,5,19
18,3.500,1.000,145,125
18,3.500,1.000,4,24
18,3.500,1.000,298,395
18,3.500,1.000,39,47
18,3.500,1.000,40,86
18,3.500,1.000,95,117
18,3.500,1.000,26,25
18,3.500,1.000,106,202
18,3.500,1.000,110,148
18,3.500,1.000,38,69
18,3.500,1.000,22,43
18,3.500,1.000,22,49
18,3.500,1.000,31,46
18,3.500,1.000,15,40
18,3.500,1.000,92,72
18,3.500,1.000,112,123
18,3.500,1.000,8,21
18,3.500,1.000,31,67
18,3.500,1.000,36,80
18,3.500,1.000,39,73
18,3.500,1.000,61,66
18,3.500,1.000,66,61
18,3.500,1.000,23,70
18,3.500,1.000,36,108
18,3.500,1.000,11,23
18,3.500,1.000,41,80
18,3.500,1.000,74,138
18,3.500,1.000,386,809
18,3.500,1.000,22,71
18,3.500,1.000,40,46
18,3.500,1.000,243,304
18,3.500,1.000,14,56
18,3.500,1.000,7,28
18,3.500,1.000,70,110
18,3.500,1.000,10,54
18,3.500,1.000,7,21
18,3.500,1.000,133,74
18,3.500,1.000,70,82
18,3.500,1.000,57,102
18,3.500,1.000,58,81
18,3.500,1.000,38,59
18,3.500,1.000,17,44
18,3.500,1.000,25,48
18,3.500,1.000,52,140
18,3.500,1.000,30,102
18,3.500,1.000,115,220
18,3.500,1.000,42,103
18,3.500,1.000,53,90
18,3.500,1.000,64,58
18,3.500,1.000,12,45
18,3.500,1.000,5,20
18,3.500,1.000,224,254
18,3.500,1.000,78,171
18,3.500,1.000,74,159
18,3.500,1.000,10,51
18,3.500,1.000,44,83
18,3.500,1.000,43,118
18,3.500,1.000,125,185
18,3.500,1.000,48,113
18,3.500,1.000,23,60
18,3.500,1.000,13,21
18,3.500,1.000,27,69
18,3.500,1.000,49,131
18,3.500,1.000,17,41
18,3.500,1.000,107,182
18,3.500,1.000,27,69
18,3.500,1.000,39,136
18,3.500,1.000,18,35
18,3.500,1.000,34,82
18,3.500,1.000,22,36
18,3.500,1.000,6,18
18,3.500,1.000,22,69
18,3.500,1.000,133,106
18,3.500,1.000,19,52
18,3.500,1.000,48,70
18,3.500,1.000,28,40
18,3.500,1.000,31,88
18,3.500,1.000,8,29
18,3.500,1.000,68,83
18,3.500,1.000,57,99
18,3.500,1.000,58,171
18,3.500,1.000,22,58
18,3.500,1.000,69,105
18,3.500,1.000,28,72
18,3.500,1.000,11,26
18,3.500,1.000,3,12
18,3.500,1.000,73,121
18,3.500,1.000,162,141
18,3.500,1.000,24,76
18,3.500,1.000,270,273
18,3.500,1.000,88,161
18,3.500,1.000,24,74
18,3.500,1.000,54,94
18,3.500,1.000,14,58
18,3.500,1.000,3,19
18,3.500,1.000,80,139
18,3.500,1.000,48,86
18,3.500,1.000,28,64
18,3.500,1.000,38,84
18,3.500,1.000,19,40
18,3.500,1.000,79,94
18,3.500,1.000,33,80
18,3.500,1.000,89,109
18,3.500,1.000,43,120
18,3.500,1.000,35,83
18,3.500,1.000,104,93
18,3.500,1.000,74,150
18,3.500,1.000,6,9
18,3.500,1.000,38,75
18,3.500,1.000,25,68
18,3.500,1.000,37,71
18,3.500,1.000,46,66
18,3.500,1.000,15,42
18,3.500,1.000,9,36
18,3.500,1.000,6,24
18,3.500,1.000,47,53
18,3.500,1.000,17,33
18,3.500,1.000,45,69
18,3.500,1.000,70,140
18,3.500,1.000,75,92
18,3.500,1.000,18,65
18,3.500,1.000,8,22
18,3.500,1.000,14,39
18,3.500,1.000,109,170
18,3.500,1.000,23,50
18,3.500,1.000,58,173
18,3.500,1.000,55,72
18,3.500,1.000,108,99
18,3.500,1.000,8,11
18,3.500,1.000,2,20
18,3.500,1.000,2,15
18,3.500,1.000,48,83
18,3.500,1.000,21,59
18,3.500,1.000,1,7
18,3.500,1.000,57,97
18,3.500,1.000,5,21
18,3.500,1.000,39,85
18,3.500,1.000,43,57
18,3.500,1.000,5,13
18,3.500,1.000,7,12
18,3.500,1.000,189,227
18,3.500,1.000,4,8
18,3.500,1.000,368,401
18,3.500,1.000,61,188
18,3.500,1.000,54,122
18,3.500,1.000,6,26
18,3.500,1.000,42,108
18,3.500,1.000,28,46
18,3.500,1.000,204,159
18,3.500,1.000,37,69
18,3.500,1.000,61,73
18,3.500,1.000,2,18
18,3.500,1.000,13,33
18,3.500,1.000,3,22
18,3.500,1.000,52,26
18,3.500,1.000,80,50
18,3.500,1.000,28,41
18,3.500,1.000,48,148
18,3.500,1.000,120,157
18,3.500,1.000,8,44
18,3.500,1.000,8,49
18,3.500,1.000,56,61
18,3.500,1.000,6,6
18,3.500,1.000,17,46
18,3.500,1.000,101,210
18,3.500,1.000,17,48
18,3.500,1.000,20,40
18,3.500,1.000,24,64
18,3.500,1.000,107,104
18,3.500,1.000,49,118
18,3.500,1.000,34,54
18,3.500,1.000,5,15
18,3.500,1.000,62,84
18,3.500,1.000,8,26
18,3.500,1.000,10,15
18,3.500,1.000,14,16
18,3.500,1.000,43,85
18,3.500,1.000,90,98
18,3.500,1.000,48,102
18,3.500,1.000,12,35
18,3.500,1.000,150,279
18,3.500,1.000,20,24
18,3.500,1.000,9,34
18,3.500,1.000,40,43
18,3.500,1.000,16,25
18,3.500,1.000,47,119
18,3.500,1.000,14,16
18,3.500,1.000,22,66
18,3.500,1.000,91,83
18,3.500,1.000,4,11
18,3.500,1.000,30,63
18,3.500,1.000,40,94
18,3.500,1.000,6,14
18,3.500,1.000,92,159
18,3.500,1.000,5,13
18,3.500,1.000,24,69
18,3.500,1.000,50,90
18,3.500,1.000,78,157
18,3.500,1.000,68,104
18,3.500,1.000,19,64
18,3.500,1.000,114,153
18,3.500,1.000,22,44
18,3.500,1.000,54,114
18,3.500,1.000,183,160
18,3.500,1.000,93,93
18,3.500,1.000,8,10
18,3.500,1.000,92,220
18,3.500,1.000,14,59
18,3.500,1.000,5,15
18,3.500,1.000,17,32
18,3.500,1.000,26,45
18,3.500,1.000,30,97
18,3.500,1.000,49,58
18,3.500,1.000,56,110
18,3.500,1.000,17,61
18,3.500,1.000,119,207
18,3.500,1.000,128,137
18,3.500,1.000,49,128
18,3.500,1.000,29,115
18,3.500,1.000,63,149
18,3.500,1.000,98,134
18,3.500,1.000,105,187
18,3.500,1.000,30,67
18,3.500,1.000,43,146
18,3.500,1.000,101,112
18,3.500,1.000,61,170
18,3.500,1.000,137,130
18,3.500,1.000,244,263
18,3.500,1.000,106,94
18,3.500,1.000,10,27
18,3.500,1.000,37,64
18,3.500,1.000,85,128
18,3.500,1.000,64,145
18,3.500,1.000,17,19
18,3.500,1.000,12,34
18,3.500,1.000,14,45
18,3.500,1.000,89,93
18,3.500,1.000,30,60
18,3.500,1.000,26,62
18,3.500,1.000,22,54
18,3.500,1.000,106,133
18,3.500,1.000,94,138
18,3.500,1.000,223,281
18,3.500,1.000,26,62
18,3.500,1.000,8,21
18,3.500,1.000,22,60
18,3.500,1.000,125,249
18,3.500,1.000,18,63
18,3.500,1.000,92,122
18,3.500,1.000,10,23
18,3.500,1.000,82,201
18,3.500,1.000,12,30
18,3.500,1.000,125,127
18,3.500,1.000,52,72
18,3.500,1.000,74,126
18,3.500,1.000,11,23
18,3.500,1.000,198,239
18,3.500,1.000,52,120
18,3.500,1.000,4,13
18,3.500,1.000,82,155
18,3.500,1.000,50,68
18,3.500,1.000,60,83
18,3.500,1.000,30,106
18,3.500,1.000,5,24
18,3.500,1.000,18,45
18,3.500,1.000,64,137
18,3.500,1.000,54,51
18,3.500,1.000,3,16
18,3.500,1.000,32,41
18,3.500,1.000,8,22
18,3.500,1.000,41,58
18,3.500,1.000,6,11
18,3.500,1.000,63,131
19,3.500,0.200,203,18678
19,3.500,0.200,46,3358
19,3.500,0.200,24,3307
19,3.500,0.200,196,9851
19,3.500,0.200,41,21980
19,3.500,0.200,103,88648
19,3.500,0.200,3,6254
19,3.500,0.200,282,23453
19,3.500,0.200,20,37285
19,3.500,0.200,39,20698
19,3.500,0.200,17,50012
19,3.500,0.200,41,17261
19,3.500,0.200,111,12821
19,3.500,0.200,163,75677
19,3.500,0.200,144,8475
19,3.500,0.200,79,15160
19,3.500,0.200,26,33930
19,3.500,0.200,19,4586
19,3.500,0.200,41,14411
19,3.500,0.200,56,22755
19,3.500,0.200,107,24143
19,3.500,0.200,140,8266
19,3.500,0.200,138,9650
19,3.500,0.200,45,4633
19,3.500,0.200,61,17487
19,3.500,0.200,36,6153
19,3.500,0.200,106,19027
19,3.500,0.200,28,10608
19,3.500,0.200,38,7001
19,3.500,0.200,52,24305
19,3.500,0.200,122,43698
19,3.500,0.200,22,3465
19,3.500,0.200,66,36625
19,3.500,0.200,24,5127
19,3.500,0.200,8,2390
19,3.500,0.200,16,29294
19,3.500,0.200,27,8116
19,3.500,0.200,14,5166
19,3.500,0.200,148,14944
19,3.500,0.200,81,6254
19,3.500,0.200,6,20813
19,3.500,0.200,39,30340
19,3.500,0.200,34,10734
19,3.500,0.200,70,22422
19,3.500,0.200,47,20572
19,3.500,0.200,38,5207
19,3.500,0.200,54,6359
19,3.500,0.200,18,2308
19,3.500,0.200,8,24426
19,3.500,0.200,7,1229
19,3.500,0.200,6,169
19,3.500,0.200,96,62877
19,3.500,0.200,27,29496
19,3.500,0.200,11,54713
19,3.500,0.200,96,9228
19,3.500,0.200,21,6426
19,3.500,0.200,4,1906
19,3.500,0.200,35,3893
19,3.500,0.200,21,45698
19,3.500,0.200,149,15336
19,3.500,0.200,42,13973
19,3.500,0.200,212,83342
19,3.500,0.200,14,23080
19,3.500,0.200,8,4852
19,3.500,0.200,10,1115
19,3.500,0.200,3,13807
19,3.500,0.200,55,2612
19,3.500,0.200,109,19584
19,3.500,0.200,159,20463
19,3.500,0.200,10,2027
19,3.500,0.200,49,118729
19,3.500,0.200,4,7954
19,3.500,0.200,20,489
19,3.500,0.200,9,2502
19,3.500,0.200,85,65691
19,3.500,0.200,2,6687
19,3.500,0.200,7,3671
19,3.500,0.200,35,43225
19,3.500,0.200,58,29524
19,3.500,0.200,64,28105
19,3.500,0.200,11,890
19,3.500,0.200,30,4927
19,3.500,0.200,23,4021
19,3.500,0.200,44,11959
19,3.500,0.200,4,110
19,3.500,0.200,18,2702
19,3.500,0.200,50,73251
19,3.500,0.200,5,6922
19,3.500,0.200,21,80338
19,3.500,0.200,52,16723
19,3.500,0.200,16,20190
19,3.500,0.200,74,8345
19,3.500,0.200,6,10244
19,3.500,0.200,244,50983
19,3.500,0.200,120,61010
19,3.500,0.200,112,25712
19,3.500,0.200,58,24589
19,3.500,0.200,36,9762
19,3.500,0.200,11,1692
19,3.500,0.200,36,14226
19,3.500,0.200,66,5821
19,3.500,0.200,46,56232
19,3.500,0.200,25,20713
19,3.500,0.200,17,4839
19,3.500,0.200,229,34784
19,3.500,0.200,19,19433
19,3.500,0.200,173,13616
19,3.500,0.200,50,13838
19,3.500,0.200,2,614
19,3.500,0.200,87,15819
19,3.500,0.200,140,28146
19,3.500,0.200,55,20429
19,3.500,0.200,19,50084
19,3.500,0.200,108,20288
19,3.500,0.200,7,4130
19,3.500,0.200,124,66705
19,3.500,0.200,267,53371
19,3.500,0.200,12,8415
19,3.500,0.200,57,22476
19,3.500,0.200,35,8045
19,3.500,0.200,161,14413
19,3.500,0.200,33,8967
19,3.500,0.200,107,37774
19,3.500,0.200,30,21102
19,3.500,0.200,54,44109
19,3.500,0.200,44,24593
19,3.500,0.200,1,2598
19,3.500,0.200,163,140450
19,3.500,0.200,33,30288
19,3.500,0.200,105,23502
19,3.500,0.200,14,13811
19,3.500,0.200,49,9754
19,3.500,0.200,33,24081
19,3.500,0.200,127,11799
19,3.500,0.200,125,21469
19,3.500,0.200,104,18683
19,3.500,0.200,3,969
19,3.500,0.200,59,8641
19,3.500,0.200,28,20398
19,3.500,0.200,46,26602
19,3.500,0.200,107,9260
19,3.500,0.200,8,9145
19,3.500,0.200,212,7496
19,3.500,0.200,15,7379
19,3.500,0.200,347,2272
19,3.500,0.200,200,26730
19,3.500,0.200,131,39112
19,3.500,0.200,116,35390
19,3.500,0.200,7,2490
19,3.500,0.200,132,36188
19,3.500,0.200,105,13839
19,3.500,0.200,26,6733
19,3.500,0.200,97,25081
19,3.500,0.200,3,16219
19,3.500,0.200,9,3734
19,3.500,0.200,191,10349
19,3.500,0.200,73,13205
19,3.500,0.200,62,22831
19,3.500,0.200,4,13481
19,3.500,0.200,107,10257
19,3.500,0.200,6,894
19,3.500,0.200,57,29683
19,3.500,0.200,18,8494
19,3.500,0.200,46,1772
19,3.500,0.200,123,25002
19,3.500,0.200,79,71806
19,3.500,0.200,25,19298
19,3.500,0.200,40,25668
19,3.500,0.200,21,11284
19,3.500,0.200,21,10016
19,3.500,0.200,4,1064
19,3.500,0.200,103,53975
19,3.500,0.200,18,3256
19,3.500,0.200,47,7057
19,3.500,0.200,96,69102
19,3.500,0.200,56,14252
19,3.500,0.200,23,4779
19,3.500,0.200,15,7911
19,3.500,0.200,113,47235
19,3.500,0.200,37,11077
19,3.500,0.200,69,41035
19,3.500,0.200,6,823
19,3.500,0.200,130,12946
19,3.500,0.200,44,6812
19,3.500,0.200,4,4438
19,3.500,0.200,91,1122
19,3.500,0.200,66,29487
19,3.500,0.200,4,4334
19,3.500,0.200,12,6011
19,3.500,0.200,36,23702
19,3.500,0.200,7,1975
19,3.500,0.200,40,13613
19,3.500,0.200,98,7667
19,3.500,0.200,162,56226
19,3.500,0.200,42,21202
19,3.500,0.200,74,15288
19,3.500,0.200,41,17045
19,3.500,0.200,12,31086
19,3.500,0.200,292,28251
19,3.500,0.200,256,62193
19,3.500,0.200,241,13139
19,3.500,0.200,112,6836
19,3.500,0.200,80,3986
19,3.500,0.200,46,38218
19,3.500,0.200,82,42693
19,3.500,0.200,166,13829
19,3.500,0.200,120,3176
19,3.500,0.200,48,1392
19,3.500,0.200,65,16763
19,3.500,0.200,321,18840
19,3.500,0.200,202,61846
19,3.500,0.200,32,22985
19,3.500,0.200,180,21620
19,3.500,0.200,57,12469
19,3.500,0.200,17,9117
19,3.500,0.200,70,47931
19,3.500,0.200,132,45866
19,3.500,0.200,69,46763
19,3.500,0.200,19,3850
19,3.500,0.200,40,2837
19,3.500,0.200,126,49014
19,3.500,0.200,9,7723
19,3.500,0.200,16,8524
19,3.500,0.200,352,30437
19,3.500,0.200,43,10031
19,3.500,0.200,26,26515
19,3.500,0.200,4,876
19,3.500,0.200,20,2404
19,3.500,0.200,119,33471
19,3.500,0.200,27,18648
19,3.500,0.200,45,9704
19,3.500,0.200,43,7284
19,3.500,0.200,32,8529
19,3.500,0.200,11,30948
19,3.500,0.200,38,10707
19,3.500,0.200,147,55318
19,3.500,0.200,18,2988
19,3.500,0.200,31,4281
19,3.500,0.200,214,20565
19,3.500,0.200,61,12352
19,3.500,0.200,42,32130
19,3.500,0.200,59,38778
19,3.500,0.200,16,5797
19,3.500,0.200,53,8153
19,3.500,0.200,112,11262
19,3.500,0.200,86,8650
19,3.500,0.200,69,1993
19,3.500,0.200,3,4741
19,3.500,0.200,87,14947
19,3.500,0.200,47,6015
19,3.500,0.200,6,3145
19,3.500,0.200,30,21447
19,3.500,0.200,77,41056
19,3.500,0.200,72,5704
19,3.500,0.200,53,13728
19,3.500,0.200,33,9196
19,3.500,0.200,91,1293
19,3.500,0.200,210,7035
19,3.500,0.200,4,3294
19,3.500,0.200,80,19955
19,3.500,0.200,86,15196
19,3.500,0.200,66,3380
19,3.500,0.200,89,61041
19,3.500,0.200,13,11146
19,3.500,0.200,277,7654
19,3.500,0.200,22,3024
19,3.500,0.200,121,19322
19,3.500,0.200,33,4496
19,3.500,0.200,21,4785
19,3.500,0.200,17,15395
19,3.500,0.200,42,14267
19,3.500,0.200,6,2244
19,3.500,0.200,98,5824
19,3.500,0.200,80,4224
19,3.500,0.200,127,24650
19,3.500,0.200,23,21527
19,3.500,0.200,98,10867
19,3.500,0.200,75,8320
19,3.500,0.200,108,11206
19,3.500,0.200,47,7790
19,3.500,0.200,4,3156
19,3.500,0.200,37,27007
19,3.500,0.200,96,13918
19,3.500,0.200,48,5923
19,3.500,0.200,111,37930
19,3.500,0.200,12,10540
19,3.500,0.200,67,24564
19,3.500,0.200,9,3732
19,3.500,0.200,62,85894
19,3.500,0.200,63,5458
19,3.500,0.200,118,24686
19,3.500,0.200,8,923
19,3.500,0.500,128,11248
19,3.500,0.500,29,9763
19,3.500,0.500,120,13005
19,3.500,0.500,10,1316
19,3.500,0.500,20,6373
19,3.500,0.500,67,24873
19,3.500,0.500,20,10209
19,3.500,0.500,34,4490
19,3.500,0.500,1,6554
19,3.500,0.500,6,9354
19,3.500,0.500,33,29255
19,3.500,0.500,85,31304
19,3.500,0.500,54,24128
19,3.500,0.500,60,18161
19,3.500,0.500,450,92480
19,3.500,0.500,23,36181
19,3.500,0.500,42,3572
19,3.500,0.500,6,132239
19,3.500,0.500,15,6940
19,3.500,0.500,3,25362
19,3.500,0.500,33,69337
19,3.500,0.500,27,4854
19,3.500,0.500,56,24029
19,3.500,0.500,14,35288
19,3.500,0.500,41,4479
19,3.500,0.500,70,38444
19,3.500,0.500,19,3811
19,3.500,0.500,13,23253
19,3.500,0.500,52,750
19,3.500,0.500,43,17488
19,3.500,0.500,12,1635
19,3.500,0.500,47,10025
19,3.500,0.500,25,19527
19,3.500,0.500,14,4466
19,3.500,0.500,72,25902
19,3.500,0.500,31,19426
19,3.500,0.500,5,2189
19,3.500,0.500,3,6424
19,3.500,0.500,40,2569
19,3.500,0.500,21,7582
19,3.500,0.500,21,53807
19,3.500,0.500,8,9791
19,3.500,0.500,245,13433
19,3.500,0.500,126,69863
19,3.500,0.500,14,6036
19,3.500,0.500,42,18010
19,3.500,0.500,16,1234
19,3.500,0.500,5,3539
19,3.500,0.500,61,5820
19,3.500,0.500,17,6814
19,3.500,0.500,1,488
19,3.500,0.500,263,20114
19,3.500,0.500,76,3421
19,3.500,0.500,233,33300
19,3.500,0.500,10,5524
19,3.500,0.500,95,8012
19,3.500,0.500,113,7695
19,3.500,0.500,34,10807
19,3.500,0.500,47,8701
19,3.500,0.500,35,3854
19,3.500,0.500,229,17901
19,3.500,0.500,57,27412
19,3.500,0.500,120,27453
19,3.500,0.500,344,27352
19,3.500,0.500,46,34028
19,3.500,0.500,3,1090
19,3.500,0.500,5,8115
19,3.500,0.500,54,6396
19,3.500,0.500,115,60847
19,3.500,0.500,125,6215
19,3.500,0.500,54,3549
19,3.500,0.500,58,13687
19,3.500,0.500,57,14778
19,3.500,0.500,19,3530
19,3.500,0.500,127,5586
19,3.500,0.500,29,10191
19,3.500,0.500,81,73211
19,3.500,0.500,141,18018
19,3.500,0.500,31,25898
19,3.500,0.500,334,41777
19,3.500,0.500,26,7443
19,3.500,0.500,3,210
19,3.500,0.500,51,15978
19,3.500,0.500,56,4723
19,3.500,0.500,158,11074
19,3.500,0.500,12,3616
19,3.500,0.500,45,9600
19,3.500,0.500,78,13636
19,3.500,0.500,40,14638
19,3.500,0.500,14,7454
19,3.500,0.500,310,4440
19,3.500,0.500,48,20773
19,3.500,0.500,41,6352
19,3.500,0.500,24,11797
19,3.500,0.500,46,15773
19,3.500,0.500,22,12291
19,3.500,0.500,47,9102
19,3.500,0.500,5,579
19,3.500,0.500,20,8847
19,3.500,0.500,42,36797
19,3.500,0.500,200,44774
19,3.500,0.500,98,25561
19,3.500,0.500,33,19458
19,3.500,0.500,99,23185
19,3.500,0.500,15,23915
19,3.500,0.500,74,5976
19,3.500,0.500,46,20569
19,3.500,0.500,38,1779
19,3.500,0.500,93,5093
19,3.500,0.500,141,34763
19,3.500,0.500,23,2062
19,3.500,0.500,106,7302
19,3.500,0.500,20,13143
19,3.500,0.500,227,85568
19,3.500,0.500,66,12062
19,3.500,0.500,56,25977
19,3.500,0.500,70,81854
19,3.500,0.500,4,1368
19,3.500,0.500,6,3912
19,3.500,0.500,48,3512
19,3.500,0.500,15,7543
19,3.500,0.500,36,10579
19,3.500,0.500,6,7129
19,3.500,0.500,33,6478
19,3.500,0.500,77,14877
19,3.500,0.500,93,16632
19,3.500,0.500,7,15130
19,3.500,0.500,12,4694
19,3.500,0.500,20,13298
19,3.500,0.500,51,12184
19,3.500,0.500,138,2914
19,3.500,0.500,11,33673
19,3.500,0.500,66,14983
19,3.500,0.500,37,10056
19,3.500,0.500,3,8678
19,3.500,0.500,29,4470
19,3.500,0.500,121,17972
19,3.500,0.500,21,5257
19,3.500,0.500,1,1764
19,3.500,0.500,4,3884
19,3.500,0.500,40,20550
19,3.500,0.500,61,36348
19,3.500,0.500,28,17361
19,3.500,0.500,46,23864
19,3.500,0.500,3,11310
19,3.500,0.500,43,10973
19,3.500,0.500,42,6103
19,3.500,0.500,169,29848
19,3.500,0.500,6,4770
19,3.500,0.500,14,246271
19,3.500,0.500,91,36930
19,3.500,0.500,22,7457
19,3.500,0.500,39,10240
19,3.500,0.500,31,17434
19,3.500,0.500,34,9075
19,3.500,0.500,41,6112
19,3.500,0.500,120,12110
19,3.500,0.500,168,14865
19,3.500,0.500,90,20041
19,3.500,0.500,87,5444
19,3.500,0.500,10,12107
19,3.500,0.500,35,37766
19,3.500,0.500,42,22837
19,3.500,0.500,155,104092
19,3.500,0.500,44,9401
19,3.500,0.500,82,45813
19,3.500,0.500,25,35349
19,3.500,0.500,34,26661
19,3.500,0.500,58,11811
19,3.500,0.500,244,69481
19,3.500,0.500,37,42705
19,3.500,0.500,11,4661
19,3.500,0.500,42,64608
19,3.500,0.500,119,27661
19,3.500,0.500,49,17593
19,3.500,0.500,15,17081
19,3.500,0.500,53,12884
19,3.500,0.500,48,14736
19,3.500,0.500,93,68318
19,3.500,0.500,100,11592
19,3.500,0.500,8,24505
19,3.500,0.500,121,46105
19,3.500,0.500,148,24736
19,3.500,0.500,14,4007
19,3.500,0.500,26,5604
19,3.500,0.500,88,64615
19,3.500,0.500,39,24736
19,3.500,0.500,29,43379
19,3.500,0.500,14,956
19,3.500,0.500,24,17811
19,3.500,0.500,50,6022
19,3.500,0.500,50,1305
19,3.500,0.500,50,9963
19,3.500,0.500,42,90171
19,3.500,0.500,8,4690
19,3.500,0.500,255,16581
19,3.500,0.500,43,38682
19,3.500,0.500,4,1655
19,3.500,0.500,42,4696
19,3.500,0.500,7,5790
19,3.500,0.500,60,35534
19,3.500,0.500,29,7561
19,3.500,0.500,18,8857
19,3.500,0.500,29,10711
19,3.500,0.500,8,3147
19,3.500,0.500,58,13230
19,3.500,0.500,85,15244
19,3.500,0.500,86,12314
19,3.500,0.500,26,4293
19,3.500,0.500,63,4526
19,3.500,0.500,270,21368
19,3.500,0.500,56,3955
19,3.500,0.500,96,1972
19,3.500,0.500,72,12750
19,3.500,0.500,64,20088
19,3.500,0.500,64,2249
19,3.500,0.500,440,14707
19,3.500,0.500,24,11267
19,3.500,0.500,42,11385
19,3.500,0.500,45,12373
19,3.500,0.500,63,6414
19,3.500,0.500,1,2848
19,3.500,0.500,67,11721
19,3.500,0.500,3,3246
19,3.500,0.500,2,4550
19,3.500,0.500,71,13309
19,3.500,0.500,52,19059
19,3.500,0.500,222,73668
19,3.500,0.500,84,10418
19,3.500,0.500,112,24983
19,3.500,0.500,31,24189
19,3.500,0.500,54,20530
19,3.500,0.500,11,4046
19,3.500,0.500,192,49741
19,3.500,0.500,8,2052
19,3.500,0.500,90,9281
19,3.500,0.500,8,7217
19,3.500,0.500,516,59897
19,3.500,0.500,21,26092
19,3.500,0.500,21,11920
19,3.500,0.500,57,32556
19,3.500,0.500,54,15113
19,3.500,0.500,39,5633
19,3.500,0.500,122,32215
19,3.500,0.500,109,20075
19,3.500,0.500,90,3951
19,3.500,0.500,13,5903
19,3.500,0.500,8,4290
19,3.500,0.500,88,6026
19,3.500,0.500,42,17129
19,3.500,0.500,273,10073
19,3.500,0.500,83,94425
19,3.500,0.500,86,6237
19,3.500,0.500,60,17663
19,3.500,0.500,36,19417
19,3.500,0.500,101,119316
19,3.500,0.500,141,12073
19,3.500,0.500,27,8879
19,3.500,0.500,40,2495
19,3.500,0.500,72,14541
19,3.500,0.500,59,4446
19,3.500,0.500,10,1606
19,3.500,0.500,25,9892
19,3.500,0.500,153,11520
19,3.500,0.500,46,9491
19,3.500,0.500,259,24484
19,3.500,0.500,99,31851
19,3.500,0.500,14,1011
19,3.500,0.500,31,17380
19,3.500,0.500,74,4804
19,3.500,0.500,43,21192
19,3.500,0.500,20,14776
19,3.500,0.500,26,4213
19,3.500,0.500,77,14333
19,3.500,0.500,22,3912
19,3.500,0.500,36,15764
19,3.500,0.500,208,28340
19,3.500,0.500,45,15256
19,3.500,0.500,25,21886
19,3.500,0.500,44,23111
19,3.500,0.500,208,18262
19,3.500,0.500,25,10373
19,3.500,0.500,88,9534
19,3.500,0.500,104,23158
19,3.500,0.500,46,25936
19,3.500,0.500,16,13322
19,3.500,0.500,30,5613
19,3.500,0.500,25,29313
19,3.500,0.500,164,3232
19,3.500,0.500,29,2080
19,3.500,0.500,16,21853
19,3.500,0.500,68,5548
19,3.500,0.500,83,84217
19,3.500,0.750,19,2169
19,3.500,0.750,27,15697
19,3.500,0.750,24,573
19,3.500,0.750,139,12196
19,3.500,0.750,49,10195
19,3.500,0.750,11,13528
19,3.500,0.750,22,10003
19,3.500,0.750,187,20884
19,3.500,0.750,98,54170
19,3.500,0.750,29,5147
19,3.500,0.750,48,47961
19,3.500,0.750,44,7469
19,3.500,0.750,122,7826
19,3.500,0.750,116,12377
19,3.500,0.750,16,2375
19,3.500,0.750,46,6642
19,3.500,0.750,9,10828
19,3.500,0.750,32,57966
19,3.500,0.750,65,39482
19,3.500,0.750,17,6047
19,3.500,0.750,273,25829
19,3.500,0.750,11,17523
19,3.500,0.750,37,18833
19,3.500,0.750,9,21476
19,3.500,0.750,105,27610
19,3.500,0.750,144,9490
19,3.500,0.750,187,51349
19,3.500,0.750,59,54054
19,3.500,0.750,85,2683
19,3.500,0.750,110,11994
19,3.500,0.750,11,13419
19,3.500,0.750,23,14802
19,3.500,0.750,51,54058
19,3.500,0.750,63,8340
19,3.500,0.750,43,17301
19,3.500,0.750,89,14044
19,3.500,0.750,52,7617
19,3.500,0.750,14,21417
19,3.500,0.750,33,11976
19,3.500,0.750,27,11752
19,3.500,0.750,23,10057
19,3.500,0.750,13,1472
19,3.500,0.750,18,6864
19,3.500,0.750,54,18147
19,3.500,0.750,5,4049
19,3.500,0.750,27,1619
19,3.500,0.750,12,4261
19,3.500,0.750,25,11917
19,3.500,0.750,123,16287
19,3.500,0.750,26,1758
19,3.500,0.750,65,9094
19,3.500,0.750,1,252
19,3.500,0.750,39,88878
19,3.500,0.750,4,2851
19,3.500,0.750,277,149451
19,3.500,0.750,57,78549
19,3.500,0.750,65,22480
19,3.500,0.750,191,18078
19,3.500,0.750,14,11835
19,3.500,0.750,34,106187
19,3.500,0.750,47,10398
19,3.500,0.750,209,41496
19,3.500,0.750,21,1513
